,exchange,datetime,ask_size,ask,bid,bid_size,spread,mid_price,vwap,levels
182,bigone,2023-04-25T05:21:12.935Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
183,bigone,2023-04-25T05:21:14.306Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
184,bigone,2023-04-25T05:21:15.680Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
185,bigone,2023-04-25T05:21:17.037Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
186,bigone,2023-04-25T05:21:18.424Z,995.76417,92198.04,90427.76000000001,340.63289,1770.2799999999997,1824.18,1840.5023,50
187,bigone,2023-04-25T05:21:19.798Z,995.76417,92198.04,90427.84,340.63289,1770.1999999999998,1824.18,1840.5027,50
188,bigone,2023-04-25T05:21:21.323Z,995.76417,92198.04,90427.84,340.63289,1770.1999999999998,1824.18,1840.5027,50
189,bigone,2023-04-25T05:21:22.675Z,995.76417,92198.04,90427.84,340.63289,1770.1999999999998,1824.18,1840.5027,50
190,bigone,2023-04-25T05:21:24.070Z,995.76417,92198.04,90427.84,340.63289,1770.1999999999998,1824.18,1840.5027,50
191,bigone,2023-04-25T05:21:25.433Z,995.76417,92198.04,90427.84,340.63289,1770.1999999999998,1824.18,1840.5027,50
192,bigone,2023-04-25T05:21:26.814Z,995.76417,92198.04,90427.84,340.63289,1770.1999999999998,1824.18,1840.5027,50
193,bigone,2023-04-25T05:21:28.199Z,995.76417,92198.04,90427.84,340.63289,1770.1999999999998,1824.18,1840.5027,50
194,bigone,2023-04-25T05:21:29.571Z,995.76417,92199.39,90427.92,340.63289,1771.4699999999998,1824.315,1840.5035,50
195,bigone,2023-04-25T05:21:30.950Z,995.76417,92199.39,90428.04000000001,340.63289,1771.35,1824.315,1840.5041,50
196,bigone,2023-04-25T05:21:32.361Z,995.76417,92203.74,90431.98,340.63289000000003,1771.76,1824.79,1840.5273,50
197,bigone,2023-04-25T05:21:33.727Z,995.76417,92203.74,90432.04,340.63289,1771.6999999999998,1824.79,1840.5275,50
198,bigone,2023-04-25T05:21:35.095Z,995.76417,92204.40999999999,90433.06999999999,340.63289000000003,1771.3399999999997,1824.86,1840.5338,50
199,bigone,2023-04-25T05:21:36.434Z,995.76417,92204.40999999999,90433.15,340.63289000000003,1771.2599999999998,1824.86,1840.5342,50
200,bigone,2023-04-25T05:21:37.919Z,995.76417,92204.40999999999,90433.26999999999,340.63289000000003,1771.1399999999999,1824.86,1840.5348,50
201,bigone,2023-04-25T05:21:39.293Z,995.76417,92204.40999999999,90433.34999999999,340.63289000000003,1771.06,1824.86,1840.5351,50
202,bigone,2023-04-25T05:21:40.645Z,995.76417,92204.40999999999,90433.47,340.63289000000003,1770.9399999999998,1824.86,1840.5357,50
203,bigone,2023-04-25T05:21:42.206Z,995.76417,92204.40999999999,90433.54999999999,340.63289000000003,1770.86,1824.86,1840.5361,50
204,bigone,2023-04-25T05:21:43.552Z,995.76417,92204.40999999999,90433.70999999999,340.63289000000003,1770.6999999999998,1824.86,1840.5369,50
205,bigone,2023-04-25T05:21:44.918Z,995.76417,92204.40999999999,90433.70999999999,340.63289000000003,1770.6999999999998,1824.86,1840.5369,50
206,bigone,2023-04-25T05:21:46.344Z,995.76417,92204.40999999999,90433.70999999999,340.63289000000003,1770.6999999999998,1824.86,1840.5369,50
207,bigone,2023-04-25T05:21:47.722Z,995.76417,92204.40999999999,90433.70999999999,340.63289000000003,1770.6999999999998,1824.86,1840.5369,50
208,bigone,2023-04-25T05:21:49.085Z,995.76417,92204.40999999999,90433.70999999999,340.63289000000003,1770.6999999999998,1824.86,1840.5369,50
209,bigone,2023-04-25T05:21:50.592Z,995.76417,92204.40999999999,90433.70999999999,340.63289000000003,1770.6999999999998,1824.86,1840.5369,50
